hotel_id,address,describe,img,room_count,select_count_sum
4128513,"35 Truong Sa Street, Hoa Hai Ward, Hòa Hải, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Hòa Hải của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Được xếp hạng 5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi trong nhà, mát-xa và bể bơi ngoài trời ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/4128513/-1/c02f2a19dc61a4fe7f940af5dafd05c4.jpg?ca=13&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/4128513/-1/812715eaed88da334db6eec09ce0c67f.jpg?ca=7&ce=1&s=100x75,//pix8.agoda.net/hotelImages/4128513/66499147/d7a68335790f0aafcfa167c3b4b5377d.jpg?ca=28&ce=0&s=100x75,",9,46
4213312,"25 Ha Bong, phuong Phuoc My, quan Son Tra, Phước Mỹ, Đà Nẵng, Việt Nam, 550000","Hãy để chuyến đi của quý khách có một khởi đầu tuyệt vời khi ở lại khách sạn này, nơi có Wi-Fi miễn phí trong tất cả các phòng. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 3.5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi trong nhà, mát-xa và bể bơi ngoài trời ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/421/4213312/4213312_18011913540061195909.jpg?ca=6&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/4213312/-1/a68024f9e673bbf32eeef1a096e6f270.jpg?ca=7&ce=1&s=100x75,//pix8.agoda.net/hotelImages/4213312/-1/187ec89c0d7b0b02868154f92f1f0330.jpg?ca=7&ce=1&s=100x75,",2,6
624200,"19 Trường Sa, Hòa Hải, Đà Nẵng, Việt Nam","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Hòa Hải của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Được xếp hạng 4.5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi trong nhà, mát-xa và bể bơi ngoài trời ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/624200/-1/1c55bbf97facfbbc2c73b523a46d8419.jpg?ca=12&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/2285798/461961132/430a4cf8f24e58c77a374e9b584987d6.jpg?ca=24&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/624200/0/9c3e4f73210d6962131b9359d44443ba.jpg?ca=7&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/2285798/0/49ae75a50a1e06dbd231618d09282b20.jpg?ca=9&ce=1&s=1024x768,",0,0
23131766,"Phước Mỹ, Đà Nẵng, Việt Nam","Hãy để chuyến đi của quý khách có một khởi đầu tuyệt vời khi ở lại khách sạn này, nơi có bãi đỗ xe miễn phí. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Chỗ nghỉ 4 sao này được trang bị các tiện nghi ngay trong khuôn viên để nâng cao chất lượng và niềm vui cho kỳ nghỉ của quý khách.",",//pix8.agoda.net/hotelImages/23131766/0/65a6ae44a96a21e615e8f6944c09a38e.jpg?ca=17&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/23131766/0/6541f3534f7f2efe2a3e95018999316a.jpg?ca=17&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/23131766/0/86300f86030cd09b9afe85fd4b09db4b.jpg?ca=18&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/23131766/0/b82575dbc3ed5ae5468cb3e7592e2ff9.jpg?ca=17&ce=1&s=1024x768,",0,0
161506,"Bãi Nam - Bãi Con, Phường Thọ Quang, Quận Sơn Trà, Tp. Đà Nẵng, Thọ Quang, Đà Nẵng, Việt Nam","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Thọ Quang của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Được xếp hạng 4.5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng mát-xa, bể bơi ngoài trời và bồn tắm nước nóng ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/161506/-1/37c0988d3ee22053d2b9851b1e8e65bc.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/161506/-1/85178be8420e98469ff821ccfec5e233.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/161506/-1/d8eaca28a6d4e69cde47cc6398dd6352.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/161506/-1/f217a7407bd2b398d542f8496b80264f.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/161506/-1/4b67f2baf8cb4b3c533ee9f0aa84625f.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/161506/-1/21153a9b4c9d03ff6f84805c5081b662.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/161506/-1/b93ced365b7ff897904ff4998a3ae9da.jpg?ca=10&ce=1&s=1024x768,",0,0
237529,"đường Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Hòa Hải, Đà Nẵng, Việt Nam","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Hòa Hải của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Được xếp hạng 5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng mát-xa, bể bơi ngoài trời và xông khô ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/237529/-1/c3b2a036e2b9c3c1dc749a27c074f49c.jpg?ca=20&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/237529/-1/d220f4687fbd9411b4194f7e3698297c.jpg?ca=19&ce=1&s=100x75,//pix8.agoda.net/hotelImages/237529/-1/165e2c266689bf616fc4aec5eb7d58ba.jpg?ca=19&ce=1&s=100x75,",2,8
31736206,"Phước Mỹ, Đà Nẵng, Việt Nam","Hãy để chuyến đi của quý khách có một khởi đầu tuyệt vời khi ở lại khách sạn này, nơi có bãi đỗ xe miễn phí. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó.",",//pix8.agoda.net/hotelImages/31736206/0/da9c52dc38e6914205e0c2a6aac7ca59.jpg?ca=29&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/31736206/0/8a7ec7e78619055a1d94735d87acfb38.jpg?ca=29&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/31736206/0/ee779c97fb08b8b8a2f9405af4f98124.jpg?ca=29&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/31736206/0/e42cceefb551e7a89cf119eeeec88701.jpg?ca=29&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/31736206/0/47175e8336e44f49ce2e1118239bd02e.jpg?ca=29&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/31736206/0/18a1ccc20cdd61d99b07cc94d4eaa3f3.jpg?ca=29&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/31736206/0/505ac2553b5e886c1bb0f9de734a4b33.jpg?ca=29&ce=0&s=1024x768,",0,0
3356226,"418 Nguyen Tri Phuong, Hải Châu, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Hải Châu của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng.",",//pix8.agoda.net/hotelImages/3356226/-1/e2d7258ecffbf30c75e7c77d5c29227a.jpg?ca=13&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/3356226/-1/4ecf6a1f0d7bb376eeb4dab26795d580.jpg?ca=13&ce=1&s=100x75,//pix8.agoda.net/hotelImages/3356226/-1/3a7a619f93a45f9c894b7c79464d2811.jpg?ca=13&ce=1&s=100x75,",3,9
6241213,"196 Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành Phố Đà Nẵng, Việt Nam, Phước Mỹ, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 3.5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi ngoài trời, xông khô và phòng tập ngay trong khuôn viên.",",//q-xx.bstatic.com/xdata/images/hotel/max300/298360211.jpg?k=1d4b9859a5354b12e695cc152be51c3b2c9e54717e69bde9c0a34c0f9a8ab873&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/236819017.jpg?k=d27e6b57f307b56563fd0d69187e352859210bce7fb95c0e7094a07051e3de11&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/222752409.jpg?k=be0e06518b9dc2fafa374498ba22b249da0aeb2f1837fb21bc9a5569b693b053&o=,",3,16
11049238,"Hòa Hải, Đà Nẵng, Việt Nam","Nếu quý khách đang tìm kiếm một biệt thự riêng có bãi đỗ xe miễn phí, không cần tìm đâu xa. Nằm ở vị trí trung tâm tại Hòa Hải của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 4.5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi trong nhà và bể bơi ngoài trời ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/agoda-homes/11049238/680adeea3c08e5d01b58b9e9abccd4ec.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/agoda-homes/11049238/0e2b1936dbf5b21e6e5beb80f32efd2b.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/agoda-homes/11049238/3c1d5dc264e061d152809cf852db1f43.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/agoda-homes/11049238/896d1c2810eb6c9f413b48483f3cc2a9.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/agoda-homes/11049238/15f64326716ebcec657de192fb709d68.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/agoda-homes/11049238/7afbd3768ca66c40c68eb4dea68a68f8.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/agoda-homes/11049238/8965b3097e7c6295baf277f84c9d3ddc.jpg?ca=9&ce=1&s=1024x768,",0,0
3220436,"198-200 Đường 2/9, Hải Châu, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Hải Châu của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Được xếp hạng 4 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng phòng tập và nhà hàng ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/3220436/-1/9856605f70173c688f32edbdfaf720fc.jpg?ca=8&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/3220436/-1/9efc77406b4db9cd38a19e247fed7cac.jpg?ca=8&ce=1&s=100x75,//pix8.agoda.net/hotelImages/3220436/-1/c761a2da5e94b78c55f5d58f5fdd6a2f.jpg?ca=8&ce=1&s=100x75,",2,6
3361439,"161-163-165 Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng, Phước Mỹ, Đà Nẵng, Việt Nam, 5500000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 4 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng mát-xa, bể bơi ngoài trời và phòng tập ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/3361439/-1/4a7a1a0013e34f3bd567187ef62a7723.jpg?ca=9&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/3361439/-1/72e66e7cf5507a0694a682e5a081006f.jpg?ca=13&ce=1&s=100x75,//pix8.agoda.net/hotelImages/3361439/-1/963d6f9e2dafb84e47b7660cf83b5c02.jpg?ca=13&ce=1&s=100x75,",5,15
7474063,"171 3/2 STREET, THUAN PHUOC WARD, HAI CHAU DISTRIC, DA NANG CITY, Xuân Hà, Đà Nẵng, Việt Nam, 50000","Hãy để chuyến đi của quý khách có một khởi đầu tuyệt vời khi ở lại khách sạn này, nơi có Wi-Fi miễn phí trong tất cả các phòng. Nằm ở vị trí trung tâm tại Xuân Hà của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Chỗ nghỉ 3 sao này có nhà hàng giúp cho kỳ nghỉ của quý khách thêm thư thái và đáng nhớ.",",//pix8.agoda.net/hotelImages/7474063/-1/0ccb51d86957425deb9b4ec05b8ee87c.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/7474063/-1/7521c5c79a887a9c78b5d117b2eb8530.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/7474063/-1/e3191360540b4260d9afba857e275a01.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/7474063/-1/b0d538f1205b2a6fe0b50ab496b23af0.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/7474063/-1/35d013a93271e0f797d116be4ca19db6.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/7474063/-1/0758cd7ad5ff9eadb4ff8de622fe7c1d.jpg?ca=10&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/7474063/-1/c18bc3ca8bbcd6304dee2b5099f178fe.jpg?ca=10&ce=1&s=1024x768,",0,0
6377853,"50 Bạch Đằng, Hải Châu, Hải Châu, Đà Nẵng, Việt Nam, 550000","Ngoài tiêu chuẩn Hilton CleanStay, tất cả khách đều được truy cập Wi-Fi miễn phí trong tất cả các phòng và đỗ xe miễn phí nếu đến bằng ô tô. Nằm ở vị trí trung tâm tại Hải Châu của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi ngoài trời, phòng tập và nhà hàng ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/3505174/464069571/221ba32051443879c99e11239396551c.jpg?ca=24&ce=0&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/3505174/128688592/221ba32051443879c99e11239396551c.jpg?ca=12&ce=1&s=100x75,//pix8.agoda.net/hotelImages/3505174/100486548/9bf76556e923ab0f73705be78e08e557.jpg?ca=9&ce=1&s=100x75,",9,136
182167,"101 Đường Võ Nguyên Giáp, Khuê Mỹ, Ngũ Hành Sơn , Hòa Hải, Đà Nẵng, Việt Nam, 55000","Ngoài tiêu chuẩn ALLSAFE, tất cả khách đều được truy cập Wi-Fi miễn phí trong tất cả các phòng và đỗ xe miễn phí nếu đến bằng ô tô. Nằm ở vị trí trung tâm tại Hòa Hải của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng mát-xa, bể bơi ngoài trời và xông khô ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/182167/-1/8dc8d6b0440e72fbf37a071a244dd2d3.jpg?ca=13&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/182167/-1/01f24b371e00395a3a67aa3e3347f191.jpg?ca=13&ce=1&s=100x75,//pix8.agoda.net/hotelImages/182167/-1/6f4fee5891ef467f350e0d13cc8fdf13.jpg?ca=13&ce=1&s=100x75,//cdn6.agoda.net/images/esc-web/special-offers-colored.svg,",10,86
10705983,"378 Vo Nguyen Giap, My An, Phước Mỹ, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Chỗ nghỉ 3 sao này có nhà hàng giúp cho kỳ nghỉ của quý khách thêm thư thái và đáng nhớ.",",//pix8.agoda.net/hotelImages/10705983/469614393/4c6053acb76243540702c4840083d03d.jpg?ca=25&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/10705983/470534979/b4093541c0f6fc2856e8938f95447494.jpg?ca=25&ce=0&s=1024x768,//pix8.agoda.net/hotelImages/10705983/-1/6aa3e5622c2819c628f58cefddb4d088.jpg?ca=9&ce=1&s=1024x768,//pix8.agoda.net/hotelImages/10705983/-1/826e75e5d42a54db1f181b1b55feb93e.jpg?ca=9&ce=1&s=1024x768,",0,0
2191467,"192 Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng, Việt Nam, Phước Mỹ, Đà Nẵng, Việt Nam","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng mát-xa, bể bơi ngoài trời và bồn tắm nước nóng ngay trong khuôn viên.",",//q-xx.bstatic.com/xdata/images/hotel/max300/170121018.jpg?k=077bbe679ba1d061f3a89614622792eb0ede7f6fd8d23eac2f4faa7682c97f4a&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/170121137.jpg?k=def455f1abc3a600706b122ae3a2a6f61eb671f0d9532a8747668ffcf096a1c9&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/170121218.jpg?k=0fd2a15fcc73cf29f14c729d225cf699dac5f9b45a9fbe283f5a01b44283b3e4&o=,",4,13
29858225,"Lo 119-120 Tran Hung Dao, Phước Mỹ, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 3 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi ngoài trời và nhà hàng ngay trong khuôn viên.",",//q-xx.bstatic.com/xdata/images/hotel/max300/356853997.jpg?k=f02bc75939bedb879dca53ceffe094f26227cc1b3bf537cf7247fd937256f3ce&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/357292651.jpg?k=3273f006fe2b1327a8dd03e74ae8d0341ec17f424835aa44e8533cf9f4946fd2&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/354218319.jpg?k=563374a99785e064286d7349e6f4ea2811ed72c9ca40777413c658519b063422&o=,",12,39
479495,"160 Bạch Đằng, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam, Hải Châu, Đà Nẵng, Việt Nam","Hãy để chuyến đi của quý khách có một khởi đầu tuyệt vời khi ở lại khách sạn này, nơi có Wi-Fi miễn phí trong tất cả các phòng. Nằm ở vị trí chiến lược tại Hải Châu, cho phép quý khách lui tới và gần với các điểm thu hút và tham quan địa phương. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Mát-xa, nhà hàng và spa là một trong những tiện nghi đặc biệt sẽ nâng cao kỳ nghỉ của quý khách với sự tiện lợi ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/479495/-1/39a12fc0c7a894ee16a8bcc94147d530.jpg?ca=13&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/479495/-1/f6102744f034e09397a88ec4a7399423.jpg?ca=13&ce=1&s=100x75,//pix8.agoda.net/hotelImages/479495/-1/6fe20e4db838e9e0b9bac7748ec55e88.jpg?ca=13&ce=1&s=100x75,",2,6
10789475,"Lac Long Quan st., Dien Ngoc, Dien Ban, Quang Nam province, Vietnam, Hòa Hải, Đà Nẵng, Việt Nam, 550000","Hãy để chuyến đi của quý khách có một khởi đầu tuyệt vời khi ở lại khách sạn này, nơi có Wi-Fi miễn phí trong tất cả các phòng. Nằm ở vị trí trung tâm tại Hòa Hải của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Đừng rời đi trước khi ghé thăm The Marble Mountains nổi tiếng. Được xếp hạng 5 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi trong nhà, bể bơi ngoài trời và xông khô ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/10789475/-1/94a42d844a520aea7709414d29f74367.jpg?ca=16&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/10789475/-1/ffcecceb0d97b590af643bc9d39b4fad.jpg?ca=18&ce=1&s=100x75,//pix8.agoda.net/hotelImages/107/10789475/10789475_20071612200091579213.jpg?ca=12&ce=1&s=100x75,",3,12
8233487,"269 Tran Hung Dao Str., An Hai Bac Ward, Son Tra Dist, Da Nang City, Phước Mỹ, Đà Nẵng, Việt Nam, 550000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 4 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng bể bơi trong nhà, bể bơi ngoài trời và nhà hàng ngay trong khuôn viên.",",//pix8.agoda.net/hotelImages/823/8233487/8233487_19071708110078178303.jpg?ca=13&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/823/8233487/8233487_19071708110078178305.jpg?ca=13&ce=1&s=100x75,//pix8.agoda.net/hotelImages/823/8233487/8233487_19071708110078178307.jpg?ca=13&ce=1&s=100x75,//cdn6.agoda.net/images/GoLocal/GoLocal_green.svg,//cdn6.agoda.net/images/GoLocal/GoLocal_yellow.svg,//cdn6.agoda.net/images/GoLocal/GoLocal_yellow.svg,//cdn6.agoda.net/images/GoLocal/GoLocal_green.svg,//cdn6.agoda.net/images/GoLocal/GoLocal_yellow.svg,//cdn6.agoda.net/images/GoLocal/GoLocal_yellow.svg,",4,12
625537,"68 Phan Châu Trinh, Quận Hải Châu, TP Đà Nẵng, Việt Nam, Hải Châu, Đà Nẵng, Việt Nam, 55000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí chiến lược tại Hải Châu, cho phép quý khách lui tới và gần với các điểm thu hút và tham quan địa phương. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Được xếp hạng 4 sao, chỗ nghỉ chất lượng cao này cho phép khách nghỉ sử dụng mát-xa, bồn tắm nước nóng và xông khô ngay trong khuôn viên.",",//q-xx.bstatic.com/xdata/images/hotel/max300/110031771.jpg?k=f92de5c5a2faf618e109cb677588107f777d9b0661521540234c50ba86640644&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/188905775.jpg?k=ea3a638d6c6ca55dccb51e7fda0394c05f7a6923c15abb709614ab03c2198b09&o=,//q-xx.bstatic.com/xdata/images/hotel/max300/38056546.jpg?k=e3a368b8f809528cedda659d269c8e558c2b5628714406164d88579c6c38dcaa&o=,",7,37
1637471,"36 My Khe 4, My Khe Ward, Son Tra District, Phước Mỹ, Đà Nẵng, Việt Nam, 59000","Đỗ xe và Wi-Fi luôn miễn phí, vì vậy quý khách có thể giữ liên lạc, đến và đi tùy ý. Nằm ở vị trí trung tâm tại Phước Mỹ của Đà Nẵng, chỗ nghỉ này đặt quý khách ở gần các điểm thu hút và tùy chọn ăn uống thú vị. Hãy nhớ dành một chút thời gian để thăm thú The Marble Mountains cũng như My Khe Beach gần đó. Chỗ nghỉ 3 sao này có nhà hàng giúp cho kỳ nghỉ của quý khách thêm thư thái và đáng nhớ.",",//pix8.agoda.net/hotelImages/1637471/-1/90786cd8cd39c8ada91d6608efe2019e.jpg?ca=10&ce=1&s=208x117&ar=16x9,//pix8.agoda.net/hotelImages/1637471/-1/a3e8cc24607f13115fb63178dfe32bb0.jpg?ca=10&ce=1&s=100x75,//pix8.agoda.net/hotelImages/1637471/-1/54fe0c716e0bf2e2d16f76f591456ac2.jpg?ca=10&ce=1&s=100x75,",2,8
